name,state,city,address,lattitude,longitude,type,ac_slow_price,ac_fast_price,dc_slow_price,dc_fast_price
"Shree Balaji Autowheels, Moradabad",Uttar Pradesh,Moradabad,"Ground Floor, Delhi Rd, opposite Circuit House, Majhola, Moradabad, Uttar Pradesh 244001",28.828917,78.7328429,7.0,9.672962830375292,14.701713379989442,15.087569243507271,23.123297880518805
"IOCL - Tikri Gas, Delhi",Delhi NCR,Delhi,"Rohtak Road, Block C, Tyagi Vihar, Ghevra, Delhi, 110072",28.6868847,76.9849286,7.0,9.631116506751049,12.786320487950277,16.251279547884444,19.874240603093668
"Manickbag automobiles, Vidya Nagar",Karnataka,Hubli,"VIDYA NAGAR, DIST : Hubli, Karnataka 580031",15.369541,75.119095,7.0,8.421114352907173,12.286261256079786,15.279166940765208,20.14902913725813
"Sonaee Veg Family Restaurant, Pune-Solapur Highway",Maharashtra,Uruli Kanchan,"National Highway 65 Yavat, Uruli Kanchan, Maharashtra 412202",18.487405,74.146125,7.0,7.849345848173447,10.490268882445983,16.86477084425301,22.311312860336216
"IOCL - Hemkund, Pasonda",Uttar Pradesh,Ghaziabad,"Khasra No 1746/2,Village u00e2u0080u0093 Pasonda,Tehsil- Sadar,Dist u00e2u0080u0093 Ghaziabad-201005",28.6765653,77.341822,7.0,8.855605524547064,11.616332465899472,15.289321900687193,20.97859198007094
"The Grand Legacy, Panchgani-Mahabaleshwar Road",Maharashtra,Mahabaleshwar,"Panchgani-Mahabaleshwar Road, Post. Met-Gutad, behind Saj Resort by Club Mahindra, Mahabaleshwar, Maharashtra 412806",17.92655754,73.69586565,7.0,7.798502573350344,12.347774940300054,16.62762157583523,23.55395733001043
"The Grand Legacy, Panchgani-Mahabaleshwar Road",Maharashtra,Mahabaleshwar,"Panchgani-Mahabaleshwar Road, Post. Met-Gutad, behind Saj Resort by Club Mahindra, Mahabaleshwar, Maharashtra 412806",17.92655754,73.69586565,7.0,8.65385009190689,14.707595004229844,16.802855348458216,18.71917303249598
"Morya Transport Terminus, MIDC Bhosari",Maharashtra,Pune,Plot no BGP 109 Village MIDC Bhosari Taluka Haveli Pune 411026,18.621396,73.8384375,7.0,9.310368483985679,12.042894641016497,17.265652737818318,22.760794195133297
"The Gateway Hotel, Ambad",Maharashtra,Nashik,"Ambad, Nashik, Maharashtra-422010",19.9594519,73.7591054,7.0,8.985099348505148,11.695175809615435,17.629098535139825,18.37779010351623
"AB Infra Limited, old MIDC",Maharashtra,Latur,"Plot No- F-54, old MIDC, Latur- 413531",18.4159831,76.5356299,7.0,8.947107907742977,13.131574071466936,16.063793257449504,19.87355016179009
"Click Hotel, Rane Nagar",Maharashtra,Nashik,"904, Mumbai - Agra National Hwy, opposite Orchid International, Rane Nagar, Nashik, Maharashtra 422009",19.9625471,73.7652956,7.0,8.27016274125157,12.933103045901488,15.542484738537425,19.53701493039271
"Click Hotel, Cidco",Maharashtra,Aurangabad,"Phulambri - Sillod Rd, Hudco, Yadav Nagar, N 11, Cidco, Aurangabad, Maharashtra 431003",19.9116134,75.348291,7.0,9.771496736059468,13.87923787334483,16.874882920366936,21.447219033162355
"Aurangabad Smart City, Himayat Bagh",Maharashtra,Aurangabad,"V8VH+HMJ, Himayat Bagh, Aurangabad, Maharashtra 431004",19.8942375,75.3280838,7.0,7.490209347811304,11.446834032764592,16.70482815411907,20.92395999718972
"Navagauri Tyres, MIDC",Maharashtra,Baramati,"MIDC Baramati Plot No. 237, near Hindustan Cattle feed Baramati- 413133",18.206925,74.6085667,7.0,7.8747534515794415,11.96004522636207,16.990271257594994,20.669235577317814
MH | Nashik | Nashik | Car mall,Maharashtra,Maharashtra,"CAR MALL, Buddha Vihar, Pathardi Phata, Nashik, Maharashtra 422010",19.9519,73.7541,24.0,9.917912140268324,13.176668775060852,16.103591037360136,22.276067435802286
MH | Nashik | Nashik | Car mall,Maharashtra,Maharashtra,"CAR MALL, Buddha Vihar, Pathardi Phata, Nashik, Maharashtra 422010",19.9519,73.7541,24.0,8.863744367357882,13.34596456478083,16.64954060751903,18.431441338480237
"Dion Automotives,Samantarpur",Odisha,Bhubaneswar,"Plot No 2175, 3766, Lewis Road, Samantarapur, Old Town, Bhubaneswar, Odisha 751002",20.227001,85.840966,7.0,7.8791637831360415,10.02143123675976,16.967550971900778,18.838921045780538
"GUGNANI AUTOCARS, Pratap Nagari",Odisha,Cuttack,"PLOT NO- 785, PRATAP NAGARI, CUTTACK. State: ODISHA, Pin: 753011",20.40517,85.879782,7.0,7.096045646362795,13.326102845196283,17.01370514079593,23.022828809690466
"Gramps Auto, Bampada",Odisha,Balasore,"NH 16 (Old NH 5), Bampada, Balasore. State: ODISHA, Pin: 756056",21.497869,86.88961,7.0,9.349699264727235,14.75749201389173,17.404239896274603,21.934674232119036
"Lankeswari Motors, NH 6 - Gopalpalli Chowk",Odisha,Sambalpur,"National Hwy, 06, Near Gopalpalli Chowk, Sambalpur, Odisha 768006",21.498344,83.956558,7.0,8.838567826159547,10.323262928007756,15.265161994906332,21.21724429386265
"Lankeswari Motors, Hatpada",Odisha,Jeypore,"Plot No 576, 577 & 580 Hatpada, Jeypore, Odisha 764001",18.8580983,82.5899867,7.0,7.912081663624615,10.677836476180516,15.720981874250882,20.98488423156274
"Hotel Vivanta, Patrapada",Odisha,Bhubaneswar,"IDCO Plot No1/A,Bhagbanpur Industrial Estate, DN Square, Patrapada, Bhubhaneswar -751019",20.240856,86.758382,7.0,7.6948844779213506,10.025870855494478,16.143809022805048,19.33247782355505
"DN Group Corporate Office, Nayapalli",Odisha,Bhubaneswar,"VIP-15, VIP Colony, IRC Village, Nayapalli, Bhubaneswar, Odisha 751015",20.296189,85.8040445,7.0,9.822866508218004,14.31948303625158,16.051679286341408,20.067526026919086
"GUGNANI AUTOCARS, Mancheswar Industrial Estate",Odisha,Bhubaneswar,"PLOT NO.-S, 3/48, Block C, Sector A, Mancheswar Industrial Estate, Bhubaneswar, Odisha 751010",20.3066647,85.8528189,7.0,7.879028953705724,14.311154315622707,17.179718776455918,23.371157555089635
"GUGNANI TYRES, Nayapalli",Odisha,Bhubaneswar,"uco bank, 1294, CRP - DAV Rd, Nilakantha Nagar, Nayapalli, Bhubaneswar, Odisha 751012",20.2854839,85.8093251,7.0,9.369451578938433,12.23631082106289,17.451527002431877,20.58237224650776
"Trupti Automotives, NH 16 - Manguli Chowk",Odisha,Cuttack,"NH16, Manguli Chowk, Odisha 754025",20.529316,85.949237,7.0,9.208267142617396,14.72259041219763,15.188718342452164,22.966373707729986
"Trupti Automotives, Mohammed Jamalpur",Odisha,Keonjhar,"Keonjhar - Ghatgaon - Panikoili Rd, Mohammed Jamalpur, Odisha 755015",20.9187324,86.2169827,7.0,8.196417149006129,10.615173885409245,15.674890955691085,21.829754583207567
"Trupti Automotives, Angul",Odisha,Angul,"NH 55, TELCO CHOWK, NUAHATA, Banarpal, Angul, Odisha 759128",20.8317557,85.2416603,7.0,7.5154689291268095,13.728251505637584,16.53819908512912,23.895579292677507
"Trupti Automotives, NH 53 - Duburi",Odisha,Kalinganagar,"Duburi, Kalinga Nagar Tata Steel Area, Odisha- 755026",20.9502562,85.989753,7.0,8.160897901881352,12.914316507150593,17.242978745890962,18.683555479041146
"CSM Technologies, Khorda",Odisha,Bhubaneswar,"E/56, Infocity, Chandrasekharpur Industrial Area, Khorda, Bhubaneswar, Odisha-751024",20.3395267,85.80065,7.0,8.275221193719743,12.340237015573226,16.63358716041399,20.7336234376911
"CSM Technologies, Acharya Vihar",Odisha,Bhubaneswar,"OCAC(Odisha Computer Application Centre) Building, Plot No N-1/7-D, Acharya Vihar, Khorda, Bhubaneswar, Odisha-751013",20.2996381,85.8309336,7.0,9.33076937024012,13.43387743769869,15.654315450908873,19.199150226622713
"Samal Equip, Nuahata",Odisha,Angul,"Nuahata, Odisha 759128",20.832862,85.2382584,7.0,7.973209733325444,13.894829795914678,16.24257899915064,23.76177174242035
"Ginger Hotel, Nayapalli",Odisha,Bhubaneswar,"Ginger Hotel Bhubaneshwar Opp. Nalco Headquarter,Jayadev Vihar, Nayapalli, Bhubaneshwar 751013",20.30,85.82,7.0,7.201118475207016,12.446812741975153,16.91038967829834,18.52015051487465
"IOCL - MC2, Industrial Area II",PUNJAB,Chandigarh,"Indian OIL - MC 2 , Industrial area Phase-II MC Site, CHANDIGARH TOZIRAKPUR ROAD AT INDUSTRIAL AREA, PHASE-II, CHANDIGARH (U.T.), Chandigarh, PIN: 160002",30.69649,76.79662,7.0,8.557667706533906,13.12337181666873,16.063121609858417,20.88633689337986
"Holiday Villa, Poladpur Road",Maharashtra,Pune,"T-163, MIDC Bhosari, Pune, MIDC, Bhosari, Pimpri-Chinchwad, Piune-411026",18.6209574,73.8299842,7.0,8.152236838696725,11.511380760794193,15.867077647155433,21.940935541328482
"FPL Vehicles, Ariyankuppam",Puducherry,Puducherry,"No.1 Cuddalore, Puducherry ECR Main Road , Ariyankuppam , Puducherry-605007",11.8945141,79.8026819,7.0,9.55299253528591,12.870356755944194,17.132993706738205,18.12171088174288
MG MOHALI SECTOR 82,PUNJAB,MOHALI ,"MG MOHALI,PLOT NO 3,JANATA INDUSTRIAL ESTATE SECTOR 82,SAS NAGAR,MOHALI,PUNAB,PUNJAB,160082 MOHALI",30.661356,76.731482,20.0,9.691376420142674,10.674762210362164,17.944064224431656,21.13406252407271
"Gitansh Motors, GT Road Jugiana",PUNJAB,Ludhiana,"GT Road Jugiana,adjoining indian oil petrol pump,ludhiana-141010",30.857873,75.936632,7.0,9.89699791885598,10.491289080375063,17.686773003829426,23.019765246695854
"RSA Motors, Industrial Area II",PUNJAB,Chandigarh,"Plot No.40, Industrial Area, Phase II, chandigarh - 160002",30.6990516,76.7855313,7.0,9.765649666936994,14.984358962116413,15.249549340183485,22.883435529412843
"IOCL - COCO IT Park, Bhagwanpura",PUNJAB,Chandigarh,"IT HABITAT, Rajiv Gandhi Chandigarh Technology Park, Bhagwanpura, Chandigarh- 160101",30.731143,76.836682,7.0,9.462039744513639,13.639267336607674,15.271837248257121,23.345858427125854
"IOCL - COCO 65, Sec -65",PUNJAB,Mohali,"631 A, Sector 65, Sahibzada Ajit Singh Nagar, Punjab-160062",30.679836,76.746633,7.0,7.788405787144237,10.892439345382261,15.904444666995056,18.86181906572303
"Dada Motors, Heera Singh Nagar",PUNJAB,Ludhiana,"Heera Singh Nagar, Jalandhar Bye Pass, Ludhiana-141008",30.9491373,75.826643,7.0,8.189619381711028,12.436124041753153,16.56738181314859,20.892735161623786
"One Earth Avaas, Amritsar",Punjab,Amritsar,"One Earth Avaas, BBK DAV College,12 Lawrence Road, Dayanand Nagar, Amritsar, Punjab -143001",31.6461759,74.878269,7.0,7.496357259446029,13.61176831857778,16.516905526423585,21.97231966473
"Shiv Shanker Motors, Hukumpet",Rajahmundry,Rajahmundry,"110-4-7, NH 16 Hukumpet, Aditya Nagar, Bommuru, Rajahmundry-533103",16.9833296,81.7980427,7.0,8.390550241041945,11.132711524629844,16.58370208685413,18.62955276570258
"GPS Automobiles, Tonk Road",Rajasthan,Jaipur,"Plot No. 2& 3/4, Choudhary Charan Singh Colony, Tonk Road, Jaipur, 302029",26.833144,75.7951,7.0,9.316250790531718,10.715420539079052,17.78127919228095,18.42526042167684
"Chambal Motors, Madri Industrial Area",Rajasthan,Udaipur,"CP-6/CP-7, Madri Industrial Area - 313001",24.574885,73.746285,7.0,7.899492249647623,13.471339506939604,17.20383750718954,23.41994748022661
"GPS Automobile, Parbatpura",Rajasthan,Ajmer,G.P.S. Automobiles pvt. Ltd. ; Jaipur Ajmer express highway near municipal trenching ground Parbatpura Ajmer- 305002,26.4267566,74.6819745,7.0,7.8594719019009185,12.506372443055747,16.289511369146254,23.431377595866714
"Shree Shyam Motors, VKI Area",Rajasthan,Jaipur,"E(5) B, Road no 1C, VKI area, Jaipur - 302013",26.972289,75.777332,7.0,9.552715448474785,14.223514907360144,15.996901762440858,19.04316784787063
"First Mobital, Tonk Road",Rajasthan,Jaipur,"G1-211, Sitapura Industrial Area, behind genpect Tonk Road, Jaipur - 302022",26.7775967,75.8392813,7.0,7.741077913727903,14.508008288665167,17.200526192987795,21.972477668823466
"Roshan Motors, Adarsh Nagar",Rajasthan,Jaipur,"No B, 7, Govind Marg, Saket Colony, Adarsh Nagar, Jaipur, Rajasthan 302004",26.9013221,75.8354512,7.0,9.280432193285849,12.193071014702522,17.722889542802886,22.003769352687176
"Chambal MotoCorp, Surajpole",Rajasthan,Udaipur,"Plot No 3 and, 4, Panchsheel Marg, Surajpole, Udaipur, Rajasthan 313001",24.581106,73.696687,7.0,9.401077128643434,10.054044751281499,17.40622069480088,22.82715587245579
"Four Points By Sheraton, Tonk Road",Rajasthan,Jaipur,"No. 1, City Square, Vasundhara Colony, Tonk Road, Jaipur, Rajasthan, 302016",26.8643722,75.7957703,7.0,7.738014958231493,11.53811143313808,16.3277110966948,18.05332419887814
"Yaksh The Art People, Delhi-Jaipur Highway",Rajasthan,Sayri,"Yaksh, The Art People, Delhi-Jaipur Highway, Syari, Rajasthan 303002",27.1590851,75.9603844,7.0,7.984691040463425,11.14498062506396,17.57013989852434,23.675598508464127
"Yash Motors, Subhash Nagar",Rajasthan,Bhilwara,"3, Ajmer Rd, Subhash Nagar, Bhilwara, Rajasthan 311001",25.38240223,74.61958377,7.0,7.647255420086822,10.41987394203355,17.697225677124173,18.257077455325053
"Yash Motors, Chittorgarh",Rajasthan,Chittorgarh,"Meera smiriti sansthan gram ochari, nimbahera Road, Ochari,  Chittorgarh, Rajasthan 312001",24.8276645,74.6272935,7.0,8.059038275490767,11.088784452361832,16.468854757108204,20.16047720513442
"Umaid Lake Resort, Kalakho ",Rajasthan,Dausa,"Karuna Enterprises kalakho (Umaid Lake Palaceu00c2u00a0 Village post Kalakho, NH 21 District Dausa, Rajasthan-303304",26.912864,76.466964,7.0,7.130571590081977,11.077109824008964,17.994742939964436,21.475068903340286
"Rajshree Resort, Saladwas",Rajasthan,Jaipur,"KHASRA NO.131/1 AND 132/1, VILLAGE SALADWAS, CHANDWAJI, N.H.8 TEHSIL AMER, JAIPUR, Rajasthan - 303113",27.2377252,75.9485975,7.0,9.487646686041469,14.96761066559333,17.1429482806956,19.39467626211978
"Bravia Hotel, Vaishali Nagar",Rajasthan,Ajmer,"Bravia Hotel, Vaishali Nagar, near Urban Haat, Rajasthan 305004",26.487745,74.6293164,7.0,7.152032638637079,11.638699786713955,16.668837788214915,20.304626740486658
"Dusk View Resort, near Bisalpur Dam",Rajasthan,Beesalpur,"Dusk View Resort Near Fishing Landing Center 1 km from Bisalpur Dam Towards Toda Rai Singh, Beesalpur, Rajasthan 304804",25.936068,75.458672,7.0,7.901104717036193,13.636917794717377,17.024703313796326,22.436030802512605
"Hotel Shemron, Neemrana",Rajasthan,Shahjahanpur,"Hotel Shemron, NH-8 Shahjahanpur, Neemrana, Shahjahanpur, Rajasthan 301706",28.0088483,76.4639783,7.0,9.119266604816476,11.57222679545188,16.64955864595978,18.109009546039957
"Click Hotel, Raja Park",Rajasthan,Jaipur,"Udai Marg, Raja Park, Jaipur, Rajasthan 302007",26.8923514,75.8257073,7.0,7.391761694246639,12.313340668759327,16.12535841702815,23.66074947238053
"Roshan Motors, Shahpura",Rajasthan,Shahpura,"Roshan Motors, NH-8 Neelka, district, Shahpura, Rajasthan, Pin-303119",27.4914624,76.0530077,7.0,9.863770583292583,14.343629414883797,16.92662393153803,21.279638879959847
"Click Collection, Sindhi Camp",Rajasthan,Jaipur,"Plot No 1, 2, opposite Polovictory Cinema, Sindhi Camp, Jaipur, Rajasthan 302001",26.9206169,75.7975173,7.0,8.924340304140925,10.654180757766218,17.25499870862871,23.111455246002045
JhalamandGarh Jodhpur,Rajasthan,Jodhpur,"Post Office Jhalamand, Jodhpur, Rajasthan 342005",26.20977,73.0650083,7.0,8.024109867532138,11.876817685344351,16.210150282760157,18.621654019807256
RnB Shanti Seva Niketan,Rajasthan,Salasar,"MDR2, Salasar , Rajasthan 332318",27.7363007,74.7426386,7.0,7.747402216809306,12.36437261449739,17.079895036193427,21.746871491288825
"Ginger Hotel, Civil Lines",Rajasthan,Jaipur,"Ginger Hotel Jaipur Geejgarh House, Civil Lines, Hawa Sadak, Jaipur 302006 Tel: 0141 4666 333",26.9013484,75.7850126,7.0,8.276018521933532,11.067049846611376,15.047350903389846,20.843315193732863
"Sp Motors, Madri",Rajasthan,Udaipur,"E-110 Main Bypass Road, Mewar Industrial Area, Madri, Udaipur-313003",24.57444,73.72351,7.0,8.6277103567807,14.901849888746789,17.531720877353187,20.87110715822109
"Visvakarma Hotel, Jhunhunnu",Rajasthan,Sikar,"Visvakarma Hotel, NH 11 NH52, Near Ganpati Dham, Sargoth, Sargoth Via Reengus, Sikar Rajasthan 332404",27.3449069,75.6020031,7.0,9.522355148886657,13.823475714167458,17.611016463741862,21.268685162076334
"Rangeet Auto, Rumtek Road",Sikkim,Gangtok,"R.P. ALLEY COMPLEX, ADAMPOOL, RUMTEK ROAD, GANGTOK, EAST SIKKIM, SIKKIM, 737135",27.305524,88.585965,7.0,9.980863794753368,10.537519794710505,15.48390097337466,18.02385870559483
GJ | Surat | Kamrej ,Gujarat,Surat,"Block number 552-553 IRB Compound opp Mansarovar Residency NH 8 Kamrej, Surat 394185",21.2210,72.8733,24.0,8.931750476091803,14.423158690640074,16.044883499610556,19.444860817122542
ADYAR ANANDA BHAVAN,Tamil Nadu,ATTUR,"NH9,Thulakanoor Village,Salem District,Attur,TamilNadu",11.591985,78.627219,11.0,8.790138217967282,12.56664584900307,16.135639320009435,22.048944718201202
SREE ANNAPOORNA HOTEL,Tamil Nadu,AVINASHI,"NH544,AVINASHI BYE PASS ROAD,AVINASHI,TAMILNADU 641654",11.175093,77.263374,11.0,9.813793100610601,12.418633607656554,15.692762251861257,20.708158521388473
BROOKFIELDS MALL ,Tamil Nadu,COIMBATORE,"Dr Krishnasamy Mudaliyar Rd, Brookefields, Sukrawar Pettai, R S Puram West, Coimbatore, Tamil Nadu 641001",11.008935,76.95954,11.0,9.276593233015422,14.053016132698815,16.5903391019352,22.133985400728626
HOTEL SURYA COMPLEX,Tamil Nadu,KRISHNAGIRI,"NH44,Bangalore Highway,Pollupalli,Krishnagiri,TamilNadu 635115",12.582141,78.157101,11.0,9.865675918193123,10.22320574369907,16.668922484669597,23.85096923923286
SHREE SARAVANA BHAVAN,Tamil Nadu,SANKAGIRI,"Near Sankagiri Toll Gate, NH-47 Salem-Kanyakumari Hwy, Vaikundam, Sankari, Tamil Nadu 637103",11.519342,77.935042,11.0,7.089689216769356,10.014615292228513,17.039159582718074,21.50421007820103
Aswins Veg Restaurant,Tamil Nadu,Perambalur,"NH 45, Kalpady Road, Eraiyasamuthiram, Perambalur, Tamil Nadu 621113",11.2064644,78.8812406,11.0,8.067978124159207,13.963696209485423,15.72742123890776,23.38368660555815
Cafu00c3u00a9 Udupi Ruchi,Tamil Nadu,Ulundurpet,"102/19, Chennai Trichy NH Sengurichi, Village, Ulundurpet, Tamil Nadu 606115",11.7194357,79.3364597,11.0,8.677515633887674,14.59605619359027,16.223785855521946,22.817320333434637
Hotel Kodai International,Tamil Nadu,Kodaikanal,"17/328, Laws Ghat Rd, Kodaikanal, Tamil Nadu 624101",10.2428087,77.4983634,11.0,8.118446908850416,10.161447814694307,17.30689164023719,21.807312592252142
D square Mall,Tamil Nadu,Shoolagiri,"Dhiviyam Square Food Court, NH - 7 Hosur - Krishnagiri Highway, Sundagiri, Shool, Tamil Nadu 635117",12.6462747,78.0470111,11.0,9.378808831408925,13.178887323041186,15.690395782124758,18.756425685759414
ADAYAR ANANDA BHAVAN,Tamil Nadu,THINDIVANAM,"Swastiks enterpreneurs,NH45,Chennai-Trichy highway,NallathurThindivanam,Tamilnadu 604307",12.297694,79.73365,11.0,9.133211415337179,11.167607415155114,17.62720073485169,21.39103325754188
EESL High court station,Tamil Nadu,Chennai,High Court Metro Station Chennai (CMRL),13.088249,80.285359,8.0,7.074231639534302,12.758730420556196,17.493041798807276,21.117529771660948
EESL High court station,Tamil Nadu,Chennai,High Court Metro Station Chennai (CMRL),13.088249,80.285359,8.0,7.223686568232741,12.827621853827157,15.650594579581618,20.156148050175926
EESL Chennai Egmore metro,Tamil Nadu,Chennai," Chennai Egmore metro, Chennai (CMRL)",13.079097,80.261538,8.0,8.835278483451662,13.511767312648443,16.76963239029378,23.37573965869659
EESL Chennai Egmore metro,Tamil Nadu,Chennai," Chennai Egmore metro, Chennai (CMRL)",13.079097,80.261538,8.0,7.783122713103479,13.332373496807746,15.860083026473374,23.15060057534594
EESL Saidapet Metro station,Tamil Nadu,Chennai,Saidapet Metro station,13.0237,80.2282,8.0,9.239245101132456,11.00405887710829,17.772273460213185,21.378934575220587
EESL Tirumangalam Metro station,Tamil Nadu,Chennai,Tirumangalam Metro station,13.0853,80.2016,8.0,9.68883993688761,11.213364955071656,16.53810530741347,23.967890519449913
EESL Thirumangalam Metro,Tamil Nadu,Chennai,Tirumangalam Metro station,13.0853,80.2016,8.0,8.901231926789801,13.201048595091923,15.566547037342481,18.761047465551105
Adyar Ananda Bhavan I Rasipuram,Tamil Nadu,Rasipuram,"Adyar Ananda Bhavan Restaurant, NH44, Brindavan Garden, Salem-Madurai Rd, Athanur, Tamil Nadu 637401",11.4922712,78.1535774,11.0,7.2886090305294156,11.814240247049902,17.85135394679807,19.858903434983354
Ganpat Grand I Palani,Tamil Nadu,Palani,"Circle, 167/1, Adivaram Itteri Road Near Balaji Bhavan, Palani, Tamil Nadu 624601",10.4425816,77.5203903,11.0,9.842312780087816,14.713644888409922,17.97498385604361,21.60864294344198
